Real_AT_NoiBai,Real_AT_LangSon,Real_AT_LaoCai,Real_AT_Vinh,Real_AT_PhuBai,Real_AT_QuyNhon,Real_AT_TPHCM,Real_AT_CaMau,Predicted_AT_NoiBai,Predicted_AT_LangSon,Predicted_AT_LaoCai,Predicted_AT_Vinh,Predicted_AT_PhuBai,Predicted_AT_QuyNhon,Predicted_AT_TPHCM,Predicted_AT_CaMau
29.5681,27.23447,31.01014,26.56621,31.525500000000005,28.751480000000004,29.55433,28.60312,29.586815,27.360363,30.96887,27.271685,31.193092,28.961266,29.610432,28.562325
30.5468,29.4916,30.70123,29.543619999999997,29.539029999999997,29.546679999999995,29.5528,28.70711,30.629532,29.315666,30.829744,29.55387,29.426262,29.66687,29.617397,28.528093
30.5621,28.92274,31.69064,27.7636,27.56327,28.76831,30.5468,27.165669999999995,30.83105,28.894276,31.50202,28.470419,28.098274,29.072283,30.480904,27.325188
31.56987,28.02202,32.20753,28.161200000000004,27.77584,29.56504,31.5561,27.1901,31.507502,28.370508,32.092075,28.756573,28.426273,29.763647,31.378254,27.381195
31.5714,30.106360000000002,32.19835,29.05733,30.633959999999995,28.17956,30.5468,28.93804,31.620678,28.330584,32.187668,28.940235,28.582428,29.861034,31.478182,27.394001
29.5681,29.91674,31.20741,29.05733,30.537620000000004,28.09087,28.5588,29.39526,29.946722,29.977463,31.126606,29.375217,30.60849,28.208424,28.722181,29.339188
30.5621,31.30222,32.50267,30.24401,31.0285,29.762310000000003,29.55433,27.82016,30.527878,30.790144,32.171368,30.235336,30.914394,29.721104,29.575556,28.083736
30.5774,30.00237,32.01791,30.15073,30.632430000000003,28.398250000000004,28.5588,30.90462,30.46905,29.770647,31.667952,30.334137,30.627346,28.55871,28.733692,30.518133
29.5834,27.94251,30.218,34.22154,30.742539999999998,30.13543,29.55433,26.830750000000002,29.91051,28.347786,30.21904,32.347446,30.58751,30.050337,29.559076,27.028742
31.5561,30.70582,32.05764,26.85676,30.542209999999997,29.25001,29.53903,29.28362,31.243277,30.18988,31.655104,27.669497,30.189941,29.276176,29.608992,29.1184
28.5894,26.95769,28.02508,28.16273,26.46528,26.37506,30.5468,27.662670000000002,28.877424,27.22984,28.258896,28.496548,26.966608,26.847736,30.499949,27.872486
29.5681,27.34764,30.69358,28.25448,31.04074,28.272839999999995,29.5681,28.52208,29.883747,27.747892,30.769875,28.55014,30.929707,28.46445,29.710289,28.625141
29.5834,30.01002,28.03426,26.76348,29.56351,29.26531,29.56657,27.24212,30.001772,27.758865,31.021112,28.56423,31.136831,28.678587,29.674805,28.672455
31.5561,31.27927,32.63568,29.15061,27.55409,29.057330000000004,27.5648,27.93333,31.315327,31.029205,32.14217,29.188515,27.34223,29.074669,27.644754,27.772078
32.5501,31.8925,32.91858,30.07734,24.5675,26.92556,29.5528,26.56009,32.2119,31.5005,32.573536,30.16062,24.832083,27.298708,29.485466,26.667488
33.5594,32.89415,33.47372,32.24578,24.57362,29.123070000000002,28.5588,28.81875,32.965034,32.17219,33.195366,31.803272,24.945906,29.133427,28.591198,28.678139
31.58823,29.63231,33.68782,31.158499999999997,25.5768,30.091109999999997,29.5681,24.87182,31.120066,29.489834,32.90474,30.973658,26.078306,29.985329,29.470144,25.036018
25.5921,26.95922,27.24365,26.87665,30.571280000000005,29.19498,27.5801,26.72982,25.684633,26.561516,27.430143,27.161112,30.19845,29.297417,27.629522,26.796276
25.59057,25.24494,30.21341,28.76984,30.552920000000004,29.07263,28.5588,27.69628,25.993551,25.420847,30.01215,28.808884,30.295364,29.077784,28.643774,27.773243
28.5741,26.52643,28.73618,29.06651,30.537620000000004,28.28049,29.55433,28.96706,28.62599,26.743174,28.966503,29.107193,30.33,28.513287,29.595373,28.94622
29.5834,28.32022,31.02238,28.8723,30.731829999999995,29.257659999999998,30.5621,28.10765,28.844864,26.885818,28.741594,29.131283,30.472857,28.423685,29.666664,28.244524
31.5561,27.94251,30.52079,29.57728,30.54833,29.27143,31.52703,28.71935,31.352139,28.080832,30.422743,29.52448,30.514585,29.141312,31.323393,28.624031
31.5714,29.60783,30.23789,30.05133,30.54527,25.76795,27.55103,24.15307,31.448156,29.3386,30.199347,29.922482,30.445276,26.434414,27.95145,24.727943
30.5621,29.12919,28.0159,28.16732,28.74995,27.665730000000003,29.53903,26.12577,30.564817,28.985867,28.317371,28.251509,28.999626,27.807545,29.554773,26.222103
31.54233,28.13213,31.175279999999997,28.05874,29.54515,28.260599999999997,29.5375,25.55844,31.421873,28.336931,30.940447,28.1332,29.487274,28.336908,29.538887,25.890514
29.56657,27.32163,31.67687,27.2513,28.5435,29.16132,29.5528,28.048030000000004,29.732153,27.45857,31.387133,27.468369,28.405352,29.003756,29.54655,28.159883
29.5681,29.12613,28.22847,29.05733,25.0798,25.06909,29.5375,28.51443,29.442097,28.805305,28.363926,28.949862,25.663462,25.803495,29.567041,28.563084
25.59057,23.93285,29.50537,26.16708,29.52526,27.58316,30.54833,28.5435,26.013912,24.411196,29.386261,26.439632,29.417517,27.759268,30.443336,28.560787
29.5681,27.42715,27.22988,25.56609,29.844880000000003,27.268129999999996,28.5588,25.63948,25.55831,23.734901,29.471407,26.229702,29.797499,27.875196,30.570118,28.638496
27.5954,28.820280000000004,28.01437,28.05262,29.542089999999998,28.06792,29.5528,30.07729,27.868439,28.732563,28.163431,27.989262,29.709763,28.398956,29.777203,30.195105
29.5681,28.90438,31.07129,25.86429,29.44575,29.54821,30.5468,29.91215,29.62357,28.857233,30.886658,26.207691,29.555538,29.552887,30.639627,29.966024
30.5621,30.49325,31.082,29.04203,29.841820000000002,27.268129999999996,31.5408,30.11401,30.608812,30.243036,30.985132,29.10014,29.92978,27.79437,31.361744,30.02734
31.5561,30.87249,31.50561,30.14155,30.24554,30.057449999999996,30.56057,28.62913,31.519987,30.844782,31.517248,30.274273,30.372684,30.129469,30.495018,28.693907
