Real_AT_NoiBai,Real_AT_LangSon,Real_AT_LaoCai,Real_AT_Vinh,Real_AT_PhuBai,Real_AT_QuyNhon,Real_AT_TPHCM,Real_AT_CaMau,Predicted_AT_NoiBai,Predicted_AT_LangSon,Predicted_AT_LaoCai,Predicted_AT_Vinh,Predicted_AT_PhuBai,Predicted_AT_QuyNhon,Predicted_AT_TPHCM,Predicted_AT_CaMau
29.47364333,26.23225875,26.566975,29.543095420000004,29.978988329999996,28.46486792,27.193898749999995,27.0498225,30.054258,26.82437,26.689072,29.996977,30.183144,28.537537,27.45488,27.15775
30.52924792,27.04332,25.65440375,29.84741125,29.53194958,28.61128833,27.83603792,27.5554225,30.811443,27.427794,25.986645,30.197594,29.818388,28.590332,27.870502,27.512108
31.307239580000005,28.16329125,24.694625,30.29757792,29.68595208,28.7664425,28.458945420000003,27.538605,31.169636,28.086939,25.136597,30.457851,29.748018,28.765234,28.38458,27.533844
30.18435667,27.3898875,26.4641325,30.951132499999996,28.89800917,28.377829169999995,28.17667875,27.673373749999996,30.373484,27.501493,26.533607,30.704496,29.146711,28.611555,28.021852,27.64466
30.20048542,27.566515,29.163035,30.37475,29.61878667,28.32984833,26.49459667,27.689426249999997,30.105898,27.444656,28.53313,30.312408,29.579876,28.525318,26.421219,27.542715
27.92473625,26.65871875,25.01939,29.45849792,28.69998667,26.686495,25.12459542,25.42998875,28.38043,26.703012,25.246532,29.41364,28.707382,26.987314,25.296724,25.550695
28.905922500000003,25.90824625,25.99102625,27.54249792,24.905716250000005,25.75117958,25.03309208,24.34805125,29.02887,26.10156,26.304203,28.013193,25.512804,26.18197,25.403374,24.724571
27.35242542,26.41652375,27.206955,24.2433025,24.644026250000003,26.57804667,25.35282292,23.38004875,29.347456,26.00942,26.604855,27.67895,25.036985,26.103659,25.401022,24.713785
24.86806292,23.8877525,24.41802375,25.67893083,25.991785,25.592142920000004,24.8199525,23.7743975,25.074865,24.117922,24.79437,25.622086,25.810549,25.434046,24.874298,23.761831
26.44176875,25.16332,25.98299375,25.40329,26.340188750000003,25.20805167,25.428835,23.62911625,26.288218,25.118992,26.370472,25.390749,26.209417,25.145264,25.505672,23.79419
26.39193708,24.086355,26.43832,25.73793625,26.78061,25.45540625,26.962016670000004,24.8739175,26.577963,24.586906,26.671854,25.716337,26.64693,25.39456,26.800926,24.927774
27.98226083,25.63145375,27.10812875,25.95840292,27.12264708,25.53448042,27.66386875,26.324391249999998,27.818327,25.63191,27.168907,25.98289,27.007858,25.508183,27.477571,26.195023
28.44817167,25.95851375,28.848011249999995,26.28189917,26.54593542,25.82802875,27.08881667,25.277446250000004,28.439987,26.064259,28.474546,26.304892,26.694248,25.844278,27.090324,25.23222
28.46022042,26.481135,29.396815,26.99114417,26.894982920000004,25.52415917,26.75397708,25.4284525,28.712833,26.643883,29.083378,27.011383,27.110252,25.69085,26.80821,25.448362
28.826659169999996,26.289405,28.831958749999995,26.7750125,26.87121667,25.77597208,25.39615208,24.475361250000002,29.081762,26.625662,28.489641,27.285809,27.198774,26.023375,25.702446,24.667383
28.736048329999996,25.77195375,24.7078025,26.61788417,27.186238329999995,25.68918833,24.73099917,24.67817125,29.17106,26.577572,28.450907,27.28089,27.197948,26.076902,25.62552,24.594734
28.855963329999998,26.61015375,27.89951,26.58487625,26.202748749999998,25.58646917,26.21116167,25.84459125,28.790623,26.647821,28.30609,26.999132,26.462084,25.77359,26.195797,25.918541
28.78097125,27.34093375,29.506727500000004,27.56211833,27.27040417,26.1229775,26.7964775,27.31303625,28.536766,26.912415,29.071524,27.760313,27.394701,26.26843,26.65403,27.170942
25.03940333,23.66524375,24.1028025,28.395037499999997,27.24128917,27.723055,26.09723917,25.771775,25.423826,24.030975,23.939522,28.26658,27.409172,27.615416,25.892418,25.8223
26.09111917,24.4097875,25.337085,27.13609625,28.437971669999996,27.66563292,23.92349125,25.51505125,26.431553,24.56144,25.441345,27.336733,28.413574,27.59424,23.984547,25.540756
26.64585583,24.40558625,25.25718,28.252236250000003,29.20416958,27.62377,25.00740083,27.34305625,26.781118,24.607153,25.401754,28.27148,29.029312,27.556303,25.076292,27.031261
26.30553375,24.607255,26.558745,28.391263750000004,28.5879025,28.094967920000002,25.26947958,24.6259975,26.424,24.683275,26.536842,28.296263,28.472631,27.999508,25.154785,24.824884
25.62440042,23.50276875,26.5383,27.93618833,29.00193125,27.828945,24.89845083,26.553211250000004,25.853077,23.713585,26.41857,27.872618,28.837763,27.755625,24.96597,26.517382
24.25777792,23.64632875,26.975285,26.55612917,27.68303667,27.66404125,24.66365708,26.903208749999997,25.706509,23.497004,26.392529,27.759617,28.880526,27.66182,24.982552,26.625387
27.93723125,26.39646125,29.491816249999996,23.67863333,27.90617458,27.15403625,26.94202,27.17216,27.44956,25.979433,29.202768,24.203451,28.121443,27.446445,26.67094,27.126354
27.42888375,24.48377,24.708185,26.08157333,27.565922500000003,28.0777575,25.14580333,25.42654,27.67361,24.794582,25.335402,26.126884,27.878263,28.124517,25.23929,25.6333
27.67394125,25.33746125,27.26315125,27.33170667,29.91762,28.75163792,26.43360875,26.42723375,28.018627,25.564112,27.375036,27.435389,29.74374,28.779127,26.28999,26.409681
