YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,TMP_2,DEW_2,RH,AT mean,AT max
5/31/1993,NOI BAI,21.22,105.81,1993,5,31,29.44444444,24.56666667,75.33333333,26.99064778,29.56198
6/1/1993,NOI BAI,21.22,105.81,1993,6,1,32.77142857,23.98571429,61.28571429,30.28878143,34.4234
6/2/1993,NOI BAI,21.22,105.81,1993,6,2,30.3875,25.35,75.25,27.94003,32.34518
6/3/1993,NOI BAI,21.22,105.81,1993,6,3,29.98888889,25.05555556,75.77777778,27.53930556,32.24425
6/4/1993,NOI BAI,21.22,105.81,1993,6,4,33.2875,24.15,61.625,30.80427,36.21566
6/5/1993,NOI BAI,21.22,105.81,1993,6,5,30.7875,23.5875,66.125,28.31066375,32.21212
6/6/1993,NOI BAI,21.22,105.81,1993,6,6,29.075,24.375,76.625,26.6204875,30.7456
6/7/1993,NOI BAI,21.22,105.81,1993,6,7,29.55,23.9125,72.125,27.08556125,30.23942
6/8/1993,NOI BAI,21.22,105.81,1993,6,8,30.5875,24.9875,73.75,28.13328375,33.43552
6/9/1993,NOI BAI,21.22,105.81,1993,6,9,28.5,24.27142857,77.14285714,26.04735286,30.64008
6/10/1993,NOI BAI,21.22,105.81,1993,6,10,30.85,25.4375,74.125,28.40109375,32.73819
6/11/1993,NOI BAI,21.22,105.81,1993,6,11,32.9,25.08571429,65.57142857,30.43341143,35.42658
6/12/1993,NOI BAI,21.22,105.81,1993,6,12,30.36666667,24.48333333,71.83333333,27.90606167,31.62796
6/13/1993,NOI BAI,21.22,105.81,1993,6,13,28.96666667,24.78333333,78.83333333,26.51905167,30.24401
6/14/1993,NOI BAI,21.22,105.81,1993,6,14,31.36666667,25.36666667,73.55555556,28.91357667,33.45847
6/15/1993,NOI BAI,21.22,105.81,1993,6,15,27.3,24.6125,85.625,24.85977125,27.17485
6/16/1993,NOI BAI,21.22,105.81,1993,6,16,31.4125,25.85,74.25,28.96653,33.25202
6/17/1993,NOI BAI,21.22,105.81,1993,6,17,31.77142857,25.07142857,68.57142857,29.31139286,33.12814
6/18/1993,NOI BAI,21.22,105.81,1993,6,18,32.175,25.1875,68.125,29.71431875,33.13885
6/19/1993,NOI BAI,21.22,105.81,1993,6,19,32.3625,26,70.5,29.913125,33.45235
6/20/1993,NOI BAI,21.22,105.81,1993,6,20,30.75,26.9,80.25,28.32407,30.67221
6/21/1993,NOI BAI,21.22,105.81,1993,6,21,31.5,27.075,78.125,29.0722475,31.86042
6/22/1993,NOI BAI,21.22,105.81,1993,6,22,31.25,27.05,78.875,28.823365,30.47341
6/23/1993,NOI BAI,21.22,105.81,1993,6,23,28.525,25.4625,84.125,26.09042625,28.79126
6/24/1993,NOI BAI,21.22,105.81,1993,6,24,28.1625,25.4,85.25,25.729145,27.07545
6/25/1993,NOI BAI,21.22,105.81,1993,6,25,30.05,25.7375,78.625,27.61048375,30.45658
6/26/1993,NOI BAI,21.22,105.81,1993,6,26,30.025,25.15,75.75,27.576645,30.24248
6/27/1993,NOI BAI,21.22,105.81,1993,6,27,31.05,25.275,72.625,28.5974075,32.14179
6/28/1993,NOI BAI,21.22,105.81,1993,6,28,30.025,26.175,80,27.5923275,29.67974
6/29/1993,NOI BAI,21.22,105.81,1993,6,29,26.4625,24.425,88.75,24.0244275,26.16555
6/30/1993,NOI BAI,21.22,105.81,1993,6,30,27.675,25.075,86,25.2395975,27.65961
7/1/1993,NOI BAI,21.22,105.81,1993,7,1,30.85,25.01666667,72.66666667,28.394655,32.14485
7/2/1993,NOI BAI,21.22,105.81,1993,7,2,30.7875,25.5,74.75,28.339925,33.03639
7/3/1993,NOI BAI,21.22,105.81,1993,7,3,30.82,26.2,83,28.38294,33.53951
7/4/1993,NOI BAI,21.22,105.81,1993,7,4,33.2,25.9,66.2,30.74407,33.24131
7/5/1993,NOI BAI,21.22,105.81,1993,7,5,29.82857143,25.21428571,77,27.38237857,32.13261
7/6/1993,NOI BAI,21.22,105.81,1993,7,6,30.1,25.48571429,77.28571429,27.65633143,32.1525
7/7/1993,NOI BAI,21.22,105.81,1993,7,7,29.97777778,25.15555556,77.44444444,27.52979111,32.26567
7/8/1993,NOI BAI,21.22,105.81,1993,7,8,28.78571429,25.72857143,84,26.35364714,30.35718
7/9/1993,NOI BAI,21.22,105.81,1993,7,9,27.66666667,26,90.83333333,25.24546667,27.0984
7/10/1993,NOI BAI,21.22,105.81,1993,7,10,28.51428571,25.1,82.57142857,26.07423,28.75301
7/11/1993,NOI BAI,21.22,105.81,1993,7,11,29.025,24.3625,76.875,26.57059625,29.15367
7/12/1993,NOI BAI,21.22,105.81,1993,7,12,25.6625,24.15,91.5,23.22502,24.76324
7/13/1993,NOI BAI,21.22,105.81,1993,7,13,27.4375,24.7625,85.75,24.99874125,27.26813
7/14/1993,NOI BAI,21.22,105.81,1993,7,14,28.04285714,25.18571429,84.85714286,25.60694143,28.57257
7/15/1993,NOI BAI,21.22,105.81,1993,7,15,27.87142857,25.15714286,85.57142857,25.43610429,27.87371
7/16/1993,NOI BAI,21.22,105.81,1993,7,16,29.625,25.55,79.625,27.185165,31.0591
7/17/1993,NOI BAI,21.22,105.81,1993,7,17,30.3625,25.8875,78,27.92340375,32.44305
7/18/1993,NOI BAI,21.22,105.81,1993,7,18,32.14444444,26.2625,72,29.70039403,33.57623
7/19/1993,NOI BAI,21.22,105.81,1993,7,19,32.31111111,25.82222222,69.66666667,29.85932444,33.44776
7/20/1993,NOI BAI,21.22,105.81,1993,7,20,31.8625,26.1125,72.125,29.41784625,31.56528
7/21/1993,NOI BAI,21.22,105.81,1993,7,21,32.225,26.1875,71.5,29.77931875,32.66939
7/22/1993,NOI BAI,21.22,105.81,1993,7,22,30.78888889,25.36666667,74,28.33926556,32.04239
7/23/1993,NOI BAI,21.22,105.81,1993,7,23,29.7375,25.925,80.75,27.3027275,30.65691
7/24/1993,NOI BAI,21.22,105.81,1993,7,24,30.8,26.9125,80.5,28.37396125,32.26108
7/25/1993,NOI BAI,21.22,105.81,1993,7,25,30.7875,25.15714286,71.57142857,28.33467929,32.25037
7/26/1993,NOI BAI,21.22,105.81,1993,7,26,32.4875,27.15,74.625,30.05497,33.8729
7/27/1993,NOI BAI,21.22,105.81,1993,7,27,31.375,26.4625,75.875,28.93862625,32.46294
7/28/1993,NOI BAI,21.22,105.81,1993,7,28,29.0625,25.95714286,84.42857143,26.63226929,28.48541
7/29/1993,NOI BAI,21.22,105.81,1993,7,29,31.1125,27.0875,79.875,28.68726375,32.26108
7/30/1993,NOI BAI,21.22,105.81,1993,7,30,31.38571429,26.28571429,75.28571429,28.94657143,33.25202
7/31/1993,NOI BAI,21.22,105.81,1993,7,31,32.7,26.37142857,70.28571429,30.25428286,32.46294
8/1/1993,NOI BAI,21.22,105.81,1993,8,1,28.3625,25.9625,87.25,25.93655125,29.68127
8/2/1993,NOI BAI,21.22,105.81,1993,8,2,27.55,24.6625,84.75,25.10903625,27.45469
8/3/1993,NOI BAI,21.22,105.81,1993,8,3,29.51428571,25.14285714,78.42857143,27.06888571,30.64773
8/4/1993,NOI BAI,21.22,105.81,1993,8,4,30.775,25.5625,75.25,28.32845625,32.14944
8/5/1993,NOI BAI,21.22,105.81,1993,8,5,31.3625,26.95,77.875,28.93366,30.975
8/6/1993,NOI BAI,21.22,105.81,1993,8,6,31,26.3,76.75,28.56339,32.45529
8/7/1993,NOI BAI,21.22,105.81,1993,8,7,28.75,24.5,78.125,26.29935,29.7516
8/8/1993,NOI BAI,21.22,105.81,1993,8,8,30.2625,25.55,76.625,27.81884,31.36189
8/9/1993,NOI BAI,21.22,105.81,1993,8,9,29.55,25.23333333,78.33333333,27.10577,31.04839
8/10/1993,NOI BAI,21.22,105.81,1993,8,10,32.67142857,26.15714286,70,30.22260429,33.75055
8/11/1993,NOI BAI,21.22,105.81,1993,8,11,32.5875,25.7625,68.5,30.13314125,33.6588
8/12/1993,NOI BAI,21.22,105.81,1993,8,12,31.2625,26,74.125,28.819725,31.46894
8/13/1993,NOI BAI,21.22,105.81,1993,8,13,28.025,25.1,84.375,25.58788,27.66573
8/14/1993,NOI BAI,21.22,105.81,1993,8,14,29.05555556,26.12222222,84.44444444,26.62789222,28.86618
8/15/1993,NOI BAI,21.22,105.81,1993,8,15,29.6125,26.4125,83.5,27.18593625,30.65997
8/16/1993,NOI BAI,21.22,105.81,1993,8,16,28.4875,25.7625,85.75,26.05774125,30.86489
8/17/1993,NOI BAI,21.22,105.81,1993,8,17,26.9125,25.125,90.125,24.4824375,25.67161
8/18/1993,NOI BAI,21.22,105.81,1993,8,18,27.2625,24.9875,89.125,24.82823375,34.81794
8/19/1993,NOI BAI,21.22,105.81,1993,8,19,27.18571429,25.25714286,89.71428571,24.75603429,28.26519
8/20/1993,NOI BAI,21.22,105.81,1993,8,20,29.92857143,26.2,81.28571429,27.49686,30.86642
8/21/1993,NOI BAI,21.22,105.81,1993,8,21,29.77777778,25.8,80.11111111,27.34085111,31.5561
8/22/1993,NOI BAI,21.22,105.81,1993,8,22,26.825,25.05,90.125,24.394315,27.16567
8/23/1993,NOI BAI,21.22,105.81,1993,8,23,27.8,24.5625,82.875,25.35600625,27.35376
8/24/1993,NOI BAI,21.22,105.81,1993,8,24,28.4375,25.725,85.625,26.0074675,28.4747
8/25/1993,NOI BAI,21.22,105.81,1993,8,25,29.2625,25.6875,81.75,26.82694375,30.05439
8/26/1993,NOI BAI,21.22,105.81,1993,8,26,29.9875,25.975,80,27.5519925,30.85418
8/27/1993,NOI BAI,21.22,105.81,1993,8,27,29.65,24.6,74.875,27.19548,31.64479
8/28/1993,NOI BAI,21.22,105.81,1993,8,28,28.7,25.075,81,26.2584475,28.15967
8/29/1993,NOI BAI,21.22,105.81,1993,8,29,28.65,23.42857143,76,26.18355714,29.22706
8/30/1993,NOI BAI,21.22,105.81,1993,8,30,25.9125,24.0375,89.5,23.47179875,25.66243
8/31/1993,NOI BAI,21.22,105.81,1993,8,31,25.94444444,23.66666667,87.77777778,23.49787778,25.65478
9/1/1993,NOI BAI,21.22,105.81,1993,9,1,27.8875,24.5625,82.75,25.44298125,29.14449
9/2/1993,NOI BAI,21.22,105.81,1993,9,2,28.925,24.6,78.5,26.47483,29.64149
9/3/1993,NOI BAI,21.22,105.81,1993,9,3,29.0375,24.475,77.25,26.5847425,30.24248
9/4/1993,NOI BAI,21.22,105.81,1993,9,4,29.15,25.1,79.5,26.70613,29.64914
9/5/1993,NOI BAI,21.22,105.81,1993,9,5,27.5375,24.525,83.875,25.0945075,26.56468
9/6/1993,NOI BAI,21.22,105.81,1993,9,6,26.3125,23.8,86.5,23.865765,27.6489
9/7/1993,NOI BAI,21.22,105.81,1993,9,7,26.3,23.2125,83.875,23.84435125,27.73759
9/8/1993,NOI BAI,21.22,105.81,1993,9,8,27.2125,23.8125,82.5,24.76055625,28.83405
9/9/1993,NOI BAI,21.22,105.81,1993,9,9,26.62857143,23.8,85.14285714,24.17994,26.44692
9/10/1993,NOI BAI,21.22,105.81,1993,9,10,25.0875,24.0625,94.125,22.65213125,23.4741
9/11/1993,NOI BAI,21.22,105.81,1993,9,11,26.65714286,24.1,86.42857143,24.21293,26.65337
9/12/1993,NOI BAI,21.22,105.81,1993,9,12,28.1125,24.6875,82.375,25.66854375,28.84629
9/13/1993,NOI BAI,21.22,105.81,1993,9,13,29.1625,25.3375,80.625,26.72218875,30.05133
9/14/1993,NOI BAI,21.22,105.81,1993,9,14,30.15714286,25.37142857,76.85714286,27.71138286,30.94746
9/15/1993,NOI BAI,21.22,105.81,1993,9,15,29.88571429,25.6,78.71428571,27.44508,30.65385
9/16/1993,NOI BAI,21.22,105.81,1993,9,16,29.9,25.08571429,76.57142857,27.45141143,30.64926
9/17/1993,NOI BAI,21.22,105.81,1993,9,17,30.27142857,24.74285714,73.14285714,27.81536571,30.64773
9/18/1993,NOI BAI,21.22,105.81,1993,9,18,26.7,24.61111111,88.55555556,24.26335,26.2573
9/19/1993,NOI BAI,21.22,105.81,1993,9,19,25.6875,23.825,89.5,23.2448975,24.65772
9/20/1993,NOI BAI,21.22,105.81,1993,9,20,26.475,24.2375,87.875,24.03398375,26.64878
9/21/1993,NOI BAI,21.22,105.81,1993,9,21,28.36666667,23.92222222,78.33333333,25.90947667,29.53597
9/22/1993,NOI BAI,21.22,105.81,1993,9,22,27.62857143,24.43333333,80,25.18363,29.44116
9/23/1993,NOI BAI,21.22,105.81,1993,9,23,27.82857143,22.41428571,74.57142857,25.35153857,28.23153
9/24/1993,NOI BAI,21.22,105.81,1993,9,24,27.9,21.98571429,72.42857143,25.41598143,29.81734
9/25/1993,NOI BAI,21.22,105.81,1993,9,25,28.175,21.75,70.375,25.685725,30.10483
9/26/1993,NOI BAI,21.22,105.81,1993,9,26,27.7375,20.95,68.375,25.23861,29.59865
9/27/1993,NOI BAI,21.22,105.81,1993,9,27,28.225,22.1125,71.25,25.74097125,30.30669
9/28/1993,NOI BAI,21.22,105.81,1993,9,28,29.0875,23.875,74.125,26.6252625,30.22718
9/29/1993,NOI BAI,21.22,105.81,1993,9,29,28.6125,24.9,80.75,26.168795,29.86477
9/30/1993,NOI BAI,21.22,105.81,1993,9,30,24.1375,20.5875,81.375,21.65466375,23.43432
10/1/1993,NOI BAI,21.22,105.81,1993,10,1,24.525,19.6625,74.625,22.02568625,23.40372
10/2/1993,NOI BAI,21.22,105.81,1993,10,2,24.58571429,16.91666667,64.66666667,22.044025,24.38548
10/3/1993,NOI BAI,21.22,105.81,1993,10,3,24.51428571,16.9,62.66666667,21.97277,26.17009
10/4/1993,NOI BAI,21.22,105.81,1993,10,4,25.0875,20.0875,75,22.59131375,26.47293
10/5/1993,NOI BAI,21.22,105.81,1993,10,5,25.725,18.725,67.875,23.2041425,26.99436
10/6/1993,NOI BAI,21.22,105.81,1993,10,6,25.525,15.525,57.5,22.9563825,26.37501
10/7/1993,NOI BAI,21.22,105.81,1993,10,7,24.6125,18.05,68.125,22.08799,27.52655
10/8/1993,NOI BAI,21.22,105.81,1993,10,8,25.32857143,18.57142857,67.71428571,22.80774286,27.46994
10/9/1993,NOI BAI,21.22,105.81,1993,10,9,25.6375,19.3625,69.875,23.12692125,27.17633
10/10/1993,NOI BAI,21.22,105.81,1993,10,10,26.1625,19.5625,68.25,23.65183125,27.18398
10/11/1993,NOI BAI,21.22,105.81,1993,10,11,25.32222222,19.57777778,72.33333333,22.81682889,26.69463
10/12/1993,NOI BAI,21.22,105.81,1993,10,12,26.14285714,19.35714286,68.14285714,23.62916429,27.19163
10/13/1993,NOI BAI,21.22,105.81,1993,10,13,26.0625,19.8875,70.75,23.55740375,27.69628
10/14/1993,NOI BAI,21.22,105.81,1993,10,14,27.17142857,19.52857143,65.42857143,24.65418714,28.69181
10/15/1993,NOI BAI,21.22,105.81,1993,10,15,25.98571429,19.05714286,66.85714286,23.46837429,26.59982
10/16/1993,NOI BAI,21.22,105.81,1993,10,16,22.775,18.7875,78.5,20.27279875,21.6084
10/17/1993,NOI BAI,21.22,105.81,1993,10,17,24.075,21.3,84.875,21.60344,24.0246
10/18/1993,NOI BAI,21.22,105.81,1993,10,18,23.5375,17.1375,67.875,21.00547875,22.00906
10/19/1993,NOI BAI,21.22,105.81,1993,10,19,22.56666667,15.97777778,67,20.02272667,21.01047
10/20/1993,NOI BAI,21.22,105.81,1993,10,20,22.32857143,17.97142857,76.71428571,19.81656286,22.18644
10/21/1993,NOI BAI,21.22,105.81,1993,10,21,24.25,17.65,68.375,21.721545,24.57969
10/22/1993,NOI BAI,21.22,105.81,1993,10,22,24.95,18.3125,68.25,22.42748125,25.88566
10/23/1993,NOI BAI,21.22,105.81,1993,10,23,25.175,18.1625,66.875,22.64883625,26.28938
10/24/1993,NOI BAI,21.22,105.81,1993,10,24,25.175,18.4375,67.375,22.65304375,26.38572
10/25/1993,NOI BAI,21.22,105.81,1993,10,25,25.45,21.175,78,22.9682775,26.61971
10/26/1993,NOI BAI,21.22,105.81,1993,10,26,26.27777778,22.76666667,82.33333333,23.81544111,27.62901
10/27/1993,NOI BAI,21.22,105.81,1993,10,27,26.8375,23.3125,81.875,24.38015625,27.83087
10/28/1993,NOI BAI,21.22,105.81,1993,10,28,25.4375,23.4375,88.75,22.99046875,24.5675
10/29/1993,NOI BAI,21.22,105.81,1993,10,29,21.54285714,19.91428571,90.57142857,19.06528857,22.3501
10/30/1993,NOI BAI,21.22,105.81,1993,10,30,20.45,16.4125,79,17.92541125,19.41089
10/31/1993,NOI BAI,21.22,105.81,1993,10,31,20.3,13.48888889,68,17.73158,22.1436
11/1/1993,NOI BAI,21.22,105.81,1993,11,1,21.35714286,13.17142857,61.28571429,18.77752286,22.9235
11/2/1993,NOI BAI,21.22,105.81,1993,11,2,21.3625,14.25,65.875,18.79935,24.52155
11/3/1993,NOI BAI,21.22,105.81,1993,11,3,22.575,14.1125,61.625,20.00247125,24.73412
11/4/1993,NOI BAI,21.22,105.81,1993,11,4,22.075,14.425,64.25,19.5102525,25.8214
11/5/1993,NOI BAI,21.22,105.81,1993,11,5,23.95,16.2625,64.25,21.40211625,27.4883
11/6/1993,NOI BAI,21.22,105.81,1993,11,6,24.95,20.2875,76.5,22.45769875,26.60135
11/7/1993,NOI BAI,21.22,105.81,1993,11,7,24.53333333,20.97777778,82,22.05409333,26.50348
11/8/1993,NOI BAI,21.22,105.81,1993,11,8,24.95,21.1875,80.625,22.47146875,26.61206
11/9/1993,NOI BAI,21.22,105.81,1993,11,9,25.88571429,21.96666667,77.16666667,23.41349,27.61218
11/10/1993,NOI BAI,21.22,105.81,1993,11,10,26.2,22.0875,79.5,23.72773875,27.22376
11/11/1993,NOI BAI,21.22,105.81,1993,11,11,26.0875,22.3,80.625,23.619165,27.5189
11/12/1993,NOI BAI,21.22,105.81,1993,11,12,23.2125,19.7125,81.5,20.72182625,23.83192
11/13/1993,NOI BAI,21.22,105.81,1993,11,13,23.6375,19.475,78.5,21.1406425,24.49406
11/14/1993,NOI BAI,21.22,105.81,1993,11,14,24.32857143,20.15714286,78,21.83800429,24.90543
11/15/1993,NOI BAI,21.22,105.81,1993,11,15,25.78333333,21.45,77.83333333,23.30381833,26.51419
11/16/1993,NOI BAI,21.22,105.81,1993,11,16,24.575,20.725,79.875,22.0916425,25.615
11/17/1993,NOI BAI,21.22,105.81,1993,11,17,22.48888889,20.76666667,90,20.01868556,20.93861
11/18/1993,NOI BAI,21.22,105.81,1993,11,18,22.475,20.4,88.375,19.99927,22.53207
11/19/1993,NOI BAI,21.22,105.81,1993,11,19,23.325,20.175,83.125,20.8407275,24.7051
11/20/1993,NOI BAI,21.22,105.81,1993,11,20,24.25,20.2875,79.125,21.76189875,24.30444
11/21/1993,NOI BAI,21.22,105.81,1993,11,21,19.5,12.2125,63.125,16.91685125,20.19691
11/22/1993,NOI BAI,21.22,105.81,1993,11,22,19.4875,9.475,53.375,16.8625425,19.73505
11/23/1993,NOI BAI,21.22,105.81,1993,11,23,18.475,11.2,63.75,15.88251,17.63847
11/24/1993,NOI BAI,21.22,105.81,1993,11,24,17.37777778,7.966666667,54.22222222,14.74240111,16.31414
11/25/1993,NOI BAI,21.22,105.81,1993,11,25,17.4125,10.9625,66.625,14.82275125,16.53895
11/26/1993,NOI BAI,21.22,105.81,1993,11,26,16.775,13.1125,79.875,14.22197125,16.37687
11/27/1993,NOI BAI,21.22,105.81,1993,11,27,18.58571429,13.22857143,71.71428571,16.02359714,18.13853
11/28/1993,NOI BAI,21.22,105.81,1993,11,28,19.8875,14.15,70.375,17.33167,18.9628
11/29/1993,NOI BAI,21.22,105.81,1993,11,29,20.1,16.8125,81.5,17.58363125,18.68602
11/30/1993,NOI BAI,21.22,105.81,1993,11,30,21.22857143,18.55,80.5,18.732015,23.29667
12/1/1993,NOI BAI,21.22,105.81,1993,12,1,23.2,19.95714286,82.71428571,20.71314429,23.40525
12/2/1993,NOI BAI,21.22,105.81,1993,12,2,23.075,20.1,84.5,20.59108,24.01695
12/3/1993,NOI BAI,21.22,105.81,1993,12,3,23.8,20.9125,84.5,21.32416125,24.41302
12/4/1993,NOI BAI,21.22,105.81,1993,12,4,21.175,16.0375,73.375,18.64032375,19.7351
12/5/1993,NOI BAI,21.22,105.81,1993,12,5,17.55,12.3875,72.125,14.98122875,16.0649
12/6/1993,NOI BAI,21.22,105.81,1993,12,6,18.4375,10.8875,63,15.84045375,19.32521
12/7/1993,NOI BAI,21.22,105.81,1993,12,7,18,10.1,62.625,15.39353,19.628
12/8/1993,NOI BAI,21.22,105.81,1993,12,8,18.01428571,10.4,62.85714286,15.41232,19.08969
12/9/1993,NOI BAI,21.22,105.81,1993,12,9,20.2,13.9125,68.75,17.63866125,27.32617
12/10/1993,NOI BAI,21.22,105.81,1993,12,10,16.95,15.5375,91.5,14.43302375,15.58626
12/11/1993,NOI BAI,21.22,105.81,1993,12,11,19.31428571,16.32857143,83.28571429,16.79522714,18.57591
12/12/1993,NOI BAI,21.22,105.81,1993,12,12,20.6625,17.925,85.5,18.1597775,19.62805
12/13/1993,NOI BAI,21.22,105.81,1993,12,13,22.5625,20.45,88.25,20.08701,22.91743
12/14/1993,NOI BAI,21.22,105.81,1993,12,14,18.1875,13.75,75.875,15.63575,18.82367
12/15/1993,NOI BAI,21.22,105.81,1993,12,15,13.4875,9.275,75.875,10.8954825,12.8076
12/16/1993,NOI BAI,21.22,105.81,1993,12,16,12.6,6.571428571,67,9.971942857,10.5902
12/17/1993,NOI BAI,21.22,105.81,1993,12,17,14.5375,3.785714286,48,11.85519643,13.6257
12/18/1993,NOI BAI,21.22,105.81,1993,12,18,15.4125,5.1,50.875,12.745055,15.09074
12/19/1993,NOI BAI,21.22,105.81,1993,12,19,17.1,7.1,52.5,14.45303,16.28048
12/20/1993,NOI BAI,21.22,105.81,1993,12,20,17.375,9.2375,59.875,14.75908375,18.67526
12/21/1993,NOI BAI,21.22,105.81,1993,12,21,17.9,7.85,52,15.259705,17.16131
12/22/1993,NOI BAI,21.22,105.81,1993,12,22,15.05,4.675,51.5,12.3782275,15.26506
12/23/1993,NOI BAI,21.22,105.81,1993,12,23,13.9875,7.2875,67.125,11.36207375,16.35698
12/24/1993,NOI BAI,21.22,105.81,1993,12,24,15.05,10.2875,74.75,12.46409875,18.57591
12/25/1993,NOI BAI,21.22,105.81,1993,12,25,15.3,8.5875,68.625,12.68658875,19.27319
12/26/1993,NOI BAI,21.22,105.81,1993,12,26,16.5875,9.2625,64.75,13.97669125,19.49494
12/27/1993,NOI BAI,21.22,105.81,1993,12,27,16.2,8.7625,65,13.58386625,21.06086
12/28/1993,NOI BAI,21.22,105.81,1993,12,28,16.55,9.0625,63.75,13.93635625,20.38648
12/29/1993,NOI BAI,21.22,105.81,1993,12,29,16.3875,11.75,76.875,13.81595,19.53625
12/30/1993,NOI BAI,21.22,105.81,1993,12,30,16.6375,14.0125,85.125,14.09906625,17.15065
12/31/1993,NOI BAI,21.22,105.81,1993,12,31,17.13333333,11.87777778,74.11111111,14.55926333,19.42308
1/1/1994,NOI BAI,21.22,105.81,1994,1,1,18.275,12.125,68.625,15.6978625,19.32827
1/2/1994,NOI BAI,21.22,105.81,1994,1,2,19.45,15.4625,78.5,16.91687625,21.36217
1/3/1994,NOI BAI,21.22,105.81,1994,1,3,19.7625,17.3875,86.5,17.25695375,19.19832
1/4/1994,NOI BAI,21.22,105.81,1994,1,4,21.92857143,18.7,82.71428571,19.43011,23.08869
1/5/1994,NOI BAI,21.22,105.81,1994,1,5,21.9,19.45,86.5,19.413185,22.39901
1/6/1994,NOI BAI,21.22,105.81,1994,1,6,21.1625,18.0125,82.625,18.65811625,20.79331
1/7/1994,NOI BAI,21.22,105.81,1994,1,7,20.9625,16.55,77.375,18.43694,22.95869
1/8/1994,NOI BAI,21.22,105.81,1994,1,8,19.9375,16.425,80.625,17.4161775,20.87741
1/9/1994,NOI BAI,21.22,105.81,1994,1,9,20.1875,16.875,82.125,17.6715625,21.07774
1/10/1994,NOI BAI,21.22,105.81,1994,1,10,21.65,18.825,84.375,19.1551225,22.00141
1/11/1994,NOI BAI,21.22,105.81,1994,1,11,22.58571429,19.44285714,83.28571429,20.09467571,23.49853
1/12/1994,NOI BAI,21.22,105.81,1994,1,12,23.11111111,19.8125,82.25,20.62257569,24.4069
1/13/1994,NOI BAI,21.22,105.81,1994,1,13,19.3125,14.8125,75.875,16.77025625,19.024
1/14/1994,NOI BAI,21.22,105.81,1994,1,14,16.58333333,8.5,59.16666667,13.96088333,14.51729
1/15/1994,NOI BAI,21.22,105.81,1994,1,15,15.01428571,12.67142857,86.14285714,12.46507286,13.97291
1/16/1994,NOI BAI,21.22,105.81,1994,1,16,16.65714286,15.11428571,90.85714286,14.13544857,16.39217
1/17/1994,NOI BAI,21.22,105.81,1994,1,17,18.41428571,17.75714286,96,15.92248429,17.533
1/18/1994,NOI BAI,21.22,105.81,1994,1,18,18.52222222,17.77777778,95.44444444,16.03008889,18.11869
1/19/1994,NOI BAI,21.22,105.81,1994,1,19,12.325,11.125,92.625,9.7682625,11.2478
1/20/1994,NOI BAI,21.22,105.81,1994,1,20,11.1125,7.3,78.875,8.504515,9.04723
1/21/1994,NOI BAI,21.22,105.81,1994,1,21,12.025,5.4375,64.75,9.38304375,10.59938
1/22/1994,NOI BAI,21.22,105.81,1994,1,22,12.2875,5.857142857,63,9.650389286,11.09638
1/23/1994,NOI BAI,21.22,105.81,1994,1,23,13.625,6.525,64.75,10.9900825,13.68996
1/24/1994,NOI BAI,21.22,105.81,1994,1,24,15.2375,7.6375,61.5,12.60992875,15.28342
1/25/1994,NOI BAI,21.22,105.81,1994,1,25,16.8,9.62,64.2,14.193386,18.78843
1/26/1994,NOI BAI,21.22,105.81,1994,1,26,15.7625,11.05,73.875,13.18399,15.42872
1/27/1994,NOI BAI,21.22,105.81,1994,1,27,17.12857143,12.7,76,14.56711,16.64141
1/28/1994,NOI BAI,21.22,105.81,1994,1,28,18.65,14.32857143,82.42857143,16.10432714,24.43439
1/29/1994,NOI BAI,21.22,105.81,1994,1,29,17.125,14.75,86.25,14.594925,15.77894
1/30/1994,NOI BAI,21.22,105.81,1994,1,30,15.3,13.67142857,90.14285714,12.76437286,13.37039
1/31/1994,NOI BAI,21.22,105.81,1994,1,31,17.6875,16.6625,93.875,15.18331125,17.60792
2/1/1994,NOI BAI,21.22,105.81,1994,2,1,19.4125,17.95,91.375,16.91766,18.7105
2/2/1994,NOI BAI,21.22,105.81,1994,2,2,17.6125,14.225,81.375,15.0714675,16.59097
2/3/1994,NOI BAI,21.22,105.81,1994,2,3,17.775,15.1375,84.625,15.24695375,16.5925
2/4/1994,NOI BAI,21.22,105.81,1994,2,4,18.3875,17.2,92.75,15.887335,17.10939
2/5/1994,NOI BAI,21.22,105.81,1994,2,5,21.2,18.57777778,85.55555556,18.70404,21.99529
2/6/1994,NOI BAI,21.22,105.81,1994,2,6,22.4125,19.48571429,86.28571429,19.92315643,23.19727
2/7/1994,NOI BAI,21.22,105.81,1994,2,7,22.7625,19.8375,84.25,20.27643875,22.90366
2/8/1994,NOI BAI,21.22,105.81,1994,2,8,23.13333333,19.8875,81.625,20.64581208,24.59346
2/9/1994,NOI BAI,21.22,105.81,1994,2,9,19.775,17.95,89.375,17.277985,17.91836
2/10/1994,NOI BAI,21.22,105.81,1994,2,10,21.6625,19.9875,90.5,19.18533375,22.01518
2/11/1994,NOI BAI,21.22,105.81,1994,2,11,22.87777778,20.91111111,89.11111111,20.40745111,23.62088
2/12/1994,NOI BAI,21.22,105.81,1994,2,12,22.38571429,20.81428571,90.85714286,19.91685857,21.43714
2/13/1994,NOI BAI,21.22,105.81,1994,2,13,19.4,18.625,95.375,16.9155625,17.41983
